500,500,0.6,0.3,10.0,35.0,170606.0,22.36,00101111111101
500,500,0.6,0.3,10.0,35.0,177413.0,12.89,11011101110111
500,500,0.6,0.3,10.0,35.0,171148.0,19.49,10111101111001
